prof_id,rec_id,x,y,cds2d,z,cds3d,dirslop
1,1,514122.2576015281,799727.2603613487,0.0,1252.8272283802053,0.0,0.06720842383529307
1,2,513552.36690468126,800548.7347710861,999.7977856576557,1254.0,999.7984734931455,-0.29343485112313394
1,3,512985.9416659217,801372.5457257834,1999.5487747459938,1248.8798262279684,1999.5625738501078,0.19991740982133682
1,4,512420.65339944325,802197.1178784234,2999.2837691957902,1252.3681327558281,2999.303654035356,1.1157428328715557
1,5,511736.29943938437,802826.519233268,3929.0613813850987,1270.4763401408636,3929.2575858530304,0.42560708065267955
1,6,510970.2650668066,803213.1478217749,4787.1349944402555,1276.8504383001332,4787.354873198046,-1.9127337165095852
1,7,510428.93486050307,803973.7924248107,5720.7401595845095,1245.6718460007207,5721.480511965018,0.3114206373065714
1,8,509949.0852930507,804750.248268124,6633.504797374301,1250.6330586216775,6634.258632665882,1.0607094444032679
1,9,509528.23964256205,805606.6205356979,7587.697923635937,1268.2999323812573,7588.615295886395,0.2875784246090384
1,10,508701.1556007933,806117.6577370116,8559.925794700643,1273.179770124492,8560.855413394107,0.4782705960972384
1,11,507773.6190539335,806476.2943690856,9554.382570848333,1281.4810880639877,9555.346836939625,-0.7741167913954786
1,12,507099.36387433216,806899.1261387081,10350.251123199352,1270.7275438018055,10351.288035355377,-1.314611986933192
1,13,506787.5377365327,807831.3581790392,11333.25270877023,1248.1692944223685,11334.548423985938,1.3357762993467472
1,14,506235.8703170269,808603.3962404942,12282.136110500582,1270.2952810060558,12283.689756644919,2.874666882887991
1,15,505587.02073006623,808961.7231905297,13023.354020174122,1307.5152000463538,13025.84156860402,-2.2102155897349354
1,16,505160.93714796763,809671.2951772844,13851.025225013895,1275.5714906019232,13854.128972766364,-0.011875472993030954
1,17,504644.7884872685,810303.6954377805,14667.321451525455,1275.402300060954,14670.425216811656,1.4056971339334292
1,18,504362.9286551881,811262.5568994159,15666.75142283412,1299.927279108733,15670.156051660384,1.5555740910730147
1,19,503709.8418217847,811670.8103882804,16436.941868850554,1320.8430040872565,16440.63044493142,-2.030140882647267
1,20,502866.54715579015,811812.3237665666,17292.02778846845,1290.5323644521268,17296.253413769842,0.42078620310305415
1,21,501979.6742136522,812127.651255759,18233.290260330985,1297.445218871363,18237.541270109756,-3.2275191564710246
1,22,501198.98748937325,812380.6307815347,19053.942684885464,1251.168223261374,19059.49745035894,2.8844527380107152
1,23,500672.57035625575,813008.7135384728,19873.456533214197,1292.46006045294,19880.050899819256,-2.3421588383682344
1,24,500077.29482052766,813481.0312407005,20633.349272536037,1261.3795595566676,20640.57898793304,1.754082653382144
1,25,499379.001293436,814116.8273156321,21577.727638910765,1290.3002835939487,21585.40008589574,1.060352523382253
1,26,498672.6021436579,814803.7324004329,22563.038937096448,1308.537169868328,22570.880140667698,2.7519981453572604
1,27,498026.6836929978,815088.3360535569,23268.878780314924,1342.4657612385056,23277.53495993029,-1.977885103552917
1,28,497134.40206107555,815445.9491905557,24230.155882101895,1309.2687041982974,24239.38510991005,-1.6135115063644745
1,29,496364.66311736533,816067.2500806093,25219.353960064826,1281.404443495837,25228.97555775706,-0.43244318604597454
1,30,495693.26085816626,816743.5111935308,26172.302062800387,1274.2118763911726,26181.9508037781,-1.295781722118077
1,31,495125.21475436375,817547.0289025591,27156.333101318654,1251.9535725830717,27166.233546111704,0.77159625436432
1,32,494727.98356601584,818210.4376244635,27929.5754626098,1262.3673759235382,27939.546029261383,3.294226302566825
1,33,493924.67443801486,818640.7076098195,28840.859071278344,1314.8195233535034,28852.33792405339,0.7163748120885228
1,34,492982.3525088449,818613.0822687293,29783.58584912275,1326.607143977036,29795.1383937525,-0.301517249024857
1,35,492148.8529541161,818966.1058147753,30688.763804994407,1321.8436293007505,30700.328883576636,1.1418320405095468
1,36,491822.6457223936,819880.1813821929,31659.302470364204,1341.1877919097954,31671.06030760948,0.5571097429134612
1,37,491421.31122623425,820776.1591236062,32641.058800069044,1350.7341015796726,32652.86304897041,-2.4767393102869826
1,38,491220.92722209246,821723.6990598813,33609.55540819533,1308.842555038825,33622.26522640953,-2.026450591699976
1,39,490991.56467437523,822601.6065041816,34516.930005069924,1276.7369288837863,34530.207642140915,-0.47267632975596885
1,40,490508.32824557374,823462.3962881822,35504.08576702476,1268.5929477355041,35517.39699722411,0.8678025129901231
1,41,490184.16536666075,824408.3827116053,36504.07170960889,1283.7399041938138,36517.49764998654,-0.6935366818487485
1,42,489873.4990426831,825273.1847782102,37422.98203127145,1272.616412236093,37436.47529461741,0.354662984104837
1,43,489169.3052216105,825917.4681727128,38377.44000838128,1278.5246177065765,38390.95155779029,-0.2739579900446158
1,44,489136.1229566622,826866.629847183,39327.18152426343,1273.9834235412002,39340.70393048255,1.9432543131968063
